air_date,content_duration_sec,promo_duration_sec,ad_duration_sec,content_start_time,content_end_time,channel_id,slot_id,slot_desc,dow_id,dow_code,content_tape_id,content_id,tape_name,tape_duration_sec,content_name,content_tape_detail_id,content_tape_id,content_tape_detail_name,tape_duration_sec,part_no,segment_no,tape_id
2019-06-02 00:00:00.000,7412,322.2608696,1933.565217,06:40:25.0000000,09:21:32.0000000,1,50,Subah 1,2,SUN,16581,2643,ZCN BHAIAJI SUPERHIT (U/A-SUNNY DEOL),7412,BHAIAJI SUPERHIT,54302,16581,ZCN BHAIAJI SUPERHIT (U/A-SUNNY DEOL),866,1,4,518164
2019-06-02 00:00:00.000,7412,322.2608696,1933.565217,06:40:25.0000000,09:21:32.0000000,1,50,Subah 1,2,SUN,16581,2643,ZCN BHAIAJI SUPERHIT (U/A-SUNNY DEOL),7412,BHAIAJI SUPERHIT,54303,16581,ZCN BHAIAJI SUPERHIT (U/A-SUNNY DEOL),803,1,5,518164
2019-06-02 00:00:00.000,7412,322.2608696,1933.565217,06:40:25.0000000,09:21:32.0000000,1,50,Subah 1,2,SUN,16581,2643,ZCN BHAIAJI SUPERHIT (U/A-SUNNY DEOL),7412,BHAIAJI SUPERHIT,54304,16581,ZCN BHAIAJI SUPERHIT (U/A-SUNNY DEOL),956,1,6,518164
2019-06-02 00:00:00.000,7412,322.2608696,1933.565217,06:40:25.0000000,09:21:32.0000000,1,50,Subah 1,2,SUN,16581,2643,ZCN BHAIAJI SUPERHIT (U/A-SUNNY DEOL),7412,BHAIAJI SUPERHIT,54305,16581,ZCN BHAIAJI SUPERHIT (U/A-SUNNY DEOL),727,1,7,518164
2019-06-02 00:00:00.000,7412,322.2608696,1933.565217,06:40:25.0000000,09:21:32.0000000,1,50,Subah 1,2,SUN,16581,2643,ZCN BHAIAJI SUPERHIT (U/A-SUNNY DEOL),7412,BHAIAJI SUPERHIT,54306,16581,ZCN BHAIAJI SUPERHIT (U/A-SUNNY DEOL),730,1,8,518164
2019-06-02 00:00:00.000,7412,322.2608696,1933.565217,06:40:25.0000000,09:21:32.0000000,1,50,Subah 1,2,SUN,16581,2643,ZCN BHAIAJI SUPERHIT (U/A-SUNNY DEOL),7412,BHAIAJI SUPERHIT,54307,16581,ZCN BHAIAJI SUPERHIT (U/A-SUNNY DEOL),663,1,9,518164
2019-06-02 00:00:00.000,7258.6,315.5913043,1893.547826,09:21:32.0000000,11:59:19.0000000,1,51,Subah 2,2,SUN,11037,1204,ZCN ENCOUNTER SHANKAR(U/A-EDITED VER),7260,ENCOUNTER SHANKAR,34119,11037,ZCN ENCOUNTER SHANKAR(U/A-EDITED VER),708.96,1,1,516785
2019-06-02 00:00:00.000,7258.6,315.5913043,1893.547826,09:21:32.0000000,11:59:19.0000000,1,51,Subah 2,2,SUN,11037,1204,ZCN ENCOUNTER SHANKAR(U/A-EDITED VER),7260,ENCOUNTER SHANKAR,34120,11037,ZCN ENCOUNTER SHANKAR(U/A-EDITED VER),641.96,1,2,516785
2019-06-02 00:00:00.000,7258.6,315.5913043,1893.547826,09:21:32.0000000,11:59:19.0000000,1,51,Subah 2,2,SUN,11037,1204,ZCN ENCOUNTER SHANKAR(U/A-EDITED VER),7260,ENCOUNTER SHANKAR,34121,11037,ZCN ENCOUNTER SHANKAR(U/A-EDITED VER),689.96,1,3,516785
2019-06-02 00:00:00.000,7258.6,315.5913043,1893.547826,09:21:32.0000000,11:59:19.0000000,1,51,Subah 2,2,SUN,11037,1204,ZCN ENCOUNTER SHANKAR(U/A-EDITED VER),7260,ENCOUNTER SHANKAR,34122,11037,ZCN ENCOUNTER SHANKAR(U/A-EDITED VER),670.96,1,4,516785
