SCHEDULE_DETAIL_ID,AIR_DATE,CONTENT_DURATION_SEC,PROMO_DURATION_SEC,AD_DURATION_SEC,CONTENT_START_TIME,CONTENT_END_TIME,CHANNEL_ID,SLOT_ID,SLOT_DESC,DOW_ID,DOW_CODE,CONTENT_TAPE_ID_1,CONTENT_ID,TAPE_NAME,TAPE_DURATION_SEC,CONTENT_NAME,CONTENT_TAPE_DETAIL_ID,CONTENT_TAPE_ID,CONTENT_TAPE_DETAIL_NAME,SEGMENT_DURATION_SEC,PART_NO,SEGMENT_NO,TAPE_ID,AD_DURATION,PROMO_DURATION
176507,25-10-2019,7800,177.2727273,2659.090909,7.22.00,4.38.00,1,35,Subah 2,7,FRI,12646,1435,Zcn Bhaagmathie (V/Ua- Hindi Dub),7800,BHAAGMATHIE,39999,12646,Zcn Bhaagmathie (V/Ua- Hindi Dub),306,1,11,518059,900,60
176508,25-10-2019,7393,168.0227273,2520.340909,4.38.00,4.39.00,1,36,Dopahar 1,7,FRI,9770,1087,ZCN BRUCE LEE (V/UA-SHORTER- RAM CHARAN),7393,BRUCE LEE,30795,9770,ZCN BRUCE LEE (V/UA-SHORTER- RAM CHARAN),772,1,1,517393,900,60
176508,25-10-2019,7393,168.0227273,2520.340909,4.38.00,4.39.00,1,36,Dopahar 1,7,FRI,9770,1087,ZCN BRUCE LEE (V/UA-SHORTER- RAM CHARAN),7393,BRUCE LEE,30796,9770,ZCN BRUCE LEE (V/UA-SHORTER- RAM CHARAN),643,1,2,517393,900,60
176508,25-10-2019,7393,168.0227273,2520.340909,4.38.00,4.39.00,1,36,Dopahar 1,7,FRI,9770,1087,ZCN BRUCE LEE (V/UA-SHORTER- RAM CHARAN),7393,BRUCE LEE,30797,9770,ZCN BRUCE LEE (V/UA-SHORTER- RAM CHARAN),704,1,3,517393,900,60
176508,25-10-2019,7393,168.0227273,2520.340909,4.38.00,4.39.00,1,36,Dopahar 1,7,FRI,9770,1087,ZCN BRUCE LEE (V/UA-SHORTER- RAM CHARAN),7393,BRUCE LEE,30798,9770,ZCN BRUCE LEE (V/UA-SHORTER- RAM CHARAN),743,1,4,517393,900,60
176508,25-10-2019,7393,168.0227273,2520.340909,4.38.00,4.39.00,1,36,Dopahar 1,7,FRI,9770,1087,ZCN BRUCE LEE (V/UA-SHORTER- RAM CHARAN),7393,BRUCE LEE,30799,9770,ZCN BRUCE LEE (V/UA-SHORTER- RAM CHARAN),657,1,5,517393,900,60
176508,25-10-2019,7393,168.0227273,2520.340909,4.38.00,4.39.00,1,36,Dopahar 1,7,FRI,9770,1087,ZCN BRUCE LEE (V/UA-SHORTER- RAM CHARAN),7393,BRUCE LEE,30800,9770,ZCN BRUCE LEE (V/UA-SHORTER- RAM CHARAN),604,1,6,517393,900,60
176508,25-10-2019,7393,168.0227273,2520.340909,4.38.00,4.39.00,1,36,Dopahar 1,7,FRI,9770,1087,ZCN BRUCE LEE (V/UA-SHORTER- RAM CHARAN),7393,BRUCE LEE,30801,9770,ZCN BRUCE LEE (V/UA-SHORTER- RAM CHARAN),810,1,7,517393,900,60
176508,25-10-2019,7393,168.0227273,2520.340909,4.38.00,4.39.00,1,36,Dopahar 1,7,FRI,9770,1087,ZCN BRUCE LEE (V/UA-SHORTER- RAM CHARAN),7393,BRUCE LEE,30802,9770,ZCN BRUCE LEE (V/UA-SHORTER- RAM CHARAN),613,1,8,517393,900,60
176508,25-10-2019,7393,168.0227273,2520.340909,4.38.00,4.39.00,1,36,Dopahar 1,7,FRI,9770,1087,ZCN BRUCE LEE (V/UA-SHORTER- RAM CHARAN),7393,BRUCE LEE,30803,9770,ZCN BRUCE LEE (V/UA-SHORTER- RAM CHARAN),574,1,9,517393,900,60
176508,25-10-2019,7393,168.0227273,2520.340909,4.38.00,4.39.00,1,36,Dopahar 1,7,FRI,9770,1087,ZCN BRUCE LEE (V/UA-SHORTER- RAM CHARAN),7393,BRUCE LEE,30804,9770,ZCN BRUCE LEE (V/UA-SHORTER- RAM CHARAN),672,1,10,517393,900,60
176508,25-10-2019,7393,168.0227273,2520.340909,4.38.00,4.39.00,1,36,Dopahar 1,7,FRI,9770,1087,ZCN BRUCE LEE (V/UA-SHORTER- RAM CHARAN),7393,BRUCE LEE,30805,9770,ZCN BRUCE LEE (V/UA-SHORTER- RAM CHARAN),601,1,11,517393,900,60
176509,25-10-2019,8220,186.8181818,2802.272727,4.39.00,11.28.00,1,37,Dopahar 2,7,FRI,5793,734,ZCN MERA BADLA REVENGE,8220,MERA BADLA REVENGE,19569,5793,ZCN MERA BADLA REVENGE,1261.4,1,1,515145,900,60
176509,25-10-2019,8220,186.8181818,2802.272727,4.39.00,11.28.00,1,37,Dopahar 2,7,FRI,5793,734,ZCN MERA BADLA REVENGE,8220,MERA BADLA REVENGE,19570,5793,ZCN MERA BADLA REVENGE,1149.96,1,2,515145,900,60
176509,25-10-2019,8220,186.8181818,2802.272727,4.39.00,11.28.00,1,37,Dopahar 2,7,FRI,5793,734,ZCN MERA BADLA REVENGE,8220,MERA BADLA REVENGE,19571,5793,ZCN MERA BADLA REVENGE,1065.12,1,3,515145,900,60
176509,25-10-2019,8220,186.8181818,2802.272727,4.39.00,11.28.00,1,37,Dopahar 2,7,FRI,5793,734,ZCN MERA BADLA REVENGE,8220,MERA BADLA REVENGE,19572,5793,ZCN MERA BADLA REVENGE,1042.56,1,4,515145,900,60
176509,25-10-2019,8220,186.8181818,2802.272727,4.39.00,11.28.00,1,37,Dopahar 2,7,FRI,5793,734,ZCN MERA BADLA REVENGE,8220,MERA BADLA REVENGE,19573,5793,ZCN MERA BADLA REVENGE,1025.52,1,5,515145,900,60
176509,25-10-2019,8220,186.8181818,2802.272727,4.39.00,11.28.00,1,37,Dopahar 2,7,FRI,5793,734,ZCN MERA BADLA REVENGE,8220,MERA BADLA REVENGE,19574,5793,ZCN MERA BADLA REVENGE,966.92,2,1,515146,900,60
176509,25-10-2019,8220,186.8181818,2802.272727,4.39.00,11.28.00,1,37,Dopahar 2,7,FRI,5793,734,ZCN MERA BADLA REVENGE,8220,MERA BADLA REVENGE,19575,5793,ZCN MERA BADLA REVENGE,1063.48,2,2,515146,900,60
176509,25-10-2019,8220,186.8181818,2802.272727,4.39.00,11.28.00,1,37,Dopahar 2,7,FRI,5793,734,ZCN MERA BADLA REVENGE,8220,MERA BADLA REVENGE,19576,5793,ZCN MERA BADLA REVENGE,672.84,2,3,515146,900,60
176510,25-10-2019,7944,180.5454545,2708.181818,11.28.00,0.00.00,1,38,Shaam,7,FRI,2609,394,Zcn Shivlinga (V/Ua - Hindi Dub),7944,SHIVALINGA-KANNADA,8994,2609,Zcn Shivlinga (V/Ua - Hindi Dub),795,1,1,517679,900,60
176510,25-10-2019,7944,180.5454545,2708.181818,11.28.00,0.00.00,1,38,Shaam,7,FRI,2609,394,Zcn Shivlinga (V/Ua - Hindi Dub),7944,SHIVALINGA-KANNADA,8995,2609,Zcn Shivlinga (V/Ua - Hindi Dub),544,1,2,517679,900,60
176510,25-10-2019,7944,180.5454545,2708.181818,11.28.00,0.00.00,1,38,Shaam,7,FRI,2609,394,Zcn Shivlinga (V/Ua - Hindi Dub),7944,SHIVALINGA-KANNADA,8996,2609,Zcn Shivlinga (V/Ua - Hindi Dub),758,1,3,517679,900,60
176510,25-10-2019,7944,180.5454545,2708.181818,11.28.00,0.00.00,1,38,Shaam,7,FRI,2609,394,Zcn Shivlinga (V/Ua - Hindi Dub),7944,SHIVALINGA-KANNADA,8997,2609,Zcn Shivlinga (V/Ua - Hindi Dub),720,1,4,517679,900,60
176510,25-10-2019,7944,180.5454545,2708.181818,11.28.00,0.00.00,1,38,Shaam,7,FRI,2609,394,Zcn Shivlinga (V/Ua - Hindi Dub),7944,SHIVALINGA-KANNADA,8998,2609,Zcn Shivlinga (V/Ua - Hindi Dub),604,1,5,517679,900,60
176510,25-10-2019,7944,180.5454545,2708.181818,11.28.00,0.00.00,1,38,Shaam,7,FRI,2609,394,Zcn Shivlinga (V/Ua - Hindi Dub),7944,SHIVALINGA-KANNADA,8999,2609,Zcn Shivlinga (V/Ua - Hindi Dub),777,1,6,517679,900,60
176510,25-10-2019,7944,180.5454545,2708.181818,11.28.00,0.00.00,1,38,Shaam,7,FRI,2609,394,Zcn Shivlinga (V/Ua - Hindi Dub),7944,SHIVALINGA-KANNADA,9000,2609,Zcn Shivlinga (V/Ua - Hindi Dub),782,1,7,517679,900,60
176510,25-10-2019,7944,180.5454545,2708.181818,11.28.00,0.00.00,1,38,Shaam,7,FRI,2609,394,Zcn Shivlinga (V/Ua - Hindi Dub),7944,SHIVALINGA-KANNADA,9001,2609,Zcn Shivlinga (V/Ua - Hindi Dub),782,1,8,517679,900,60
176510,25-10-2019,7944,180.5454545,2708.181818,11.28.00,0.00.00,1,38,Shaam,7,FRI,2609,394,Zcn Shivlinga (V/Ua - Hindi Dub),7944,SHIVALINGA-KANNADA,9002,2609,Zcn Shivlinga (V/Ua - Hindi Dub),536,1,9,517679,900,60
176510,25-10-2019,7944,180.5454545,2708.181818,11.28.00,0.00.00,1,38,Shaam,7,FRI,2609,394,Zcn Shivlinga (V/Ua - Hindi Dub),7944,SHIVALINGA-KANNADA,9003,2609,Zcn Shivlinga (V/Ua - Hindi Dub),543,1,10,517679,900,60
176510,25-10-2019,7944,180.5454545,2708.181818,11.28.00,0.00.00,1,38,Shaam,7,FRI,2609,394,Zcn Shivlinga (V/Ua - Hindi Dub),7944,SHIVALINGA-KANNADA,9004,2609,Zcn Shivlinga (V/Ua - Hindi Dub),1103,1,11,517679,900,60
176511,25-10-2019,7800,177.2727273,2659.090909,0.00.00,9.16.00,1,39,Raat,7,FRI,17800,3830,Amavas Dummy,7800,Amavas (Dummy),NULL,NULL,NULL,NULL,NULL,NULL,NULL,900,60
176515,26-10-2019,9060,205.9090909,3088.636364,5.13.00,19.07.00,1,43,Subah 2,1,SAT,13202,1562,Zcn Bhagam Bhag (U - Govinda),9060,BHAGAM BHAG,42235,13202,Zcn Bhagam Bhag (U - Govinda),638,1,1,518062,900,60
176515,26-10-2019,9060,205.9090909,3088.636364,5.13.00,19.07.00,1,43,Subah 2,1,SAT,13202,1562,Zcn Bhagam Bhag (U - Govinda),9060,BHAGAM BHAG,42236,13202,Zcn Bhagam Bhag (U - Govinda),853,1,2,518062,900,60
176515,26-10-2019,9060,205.9090909,3088.636364,5.13.00,19.07.00,1,43,Subah 2,1,SAT,13202,1562,Zcn Bhagam Bhag (U - Govinda),9060,BHAGAM BHAG,42237,13202,Zcn Bhagam Bhag (U - Govinda),630,1,3,518062,900,60
176515,26-10-2019,9060,205.9090909,3088.636364,5.13.00,19.07.00,1,43,Subah 2,1,SAT,13202,1562,Zcn Bhagam Bhag (U - Govinda),9060,BHAGAM BHAG,42238,13202,Zcn Bhagam Bhag (U - Govinda),662,1,4,518062,900,60
176515,26-10-2019,9060,205.9090909,3088.636364,5.13.00,19.07.00,1,43,Subah 2,1,SAT,13202,1562,Zcn Bhagam Bhag (U - Govinda),9060,BHAGAM BHAG,42239,13202,Zcn Bhagam Bhag (U - Govinda),764,1,5,518062,900,60
176515,26-10-2019,9060,205.9090909,3088.636364,5.13.00,19.07.00,1,43,Subah 2,1,SAT,13202,1562,Zcn Bhagam Bhag (U - Govinda),9060,BHAGAM BHAG,42240,13202,Zcn Bhagam Bhag (U - Govinda),700,1,6,518062,900,60
176515,26-10-2019,9060,205.9090909,3088.636364,5.13.00,19.07.00,1,43,Subah 2,1,SAT,13202,1562,Zcn Bhagam Bhag (U - Govinda),9060,BHAGAM BHAG,42241,13202,Zcn Bhagam Bhag (U - Govinda),736,1,7,518062,900,60
176515,26-10-2019,9060,205.9090909,3088.636364,5.13.00,19.07.00,1,43,Subah 2,1,SAT,13202,1562,Zcn Bhagam Bhag (U - Govinda),9060,BHAGAM BHAG,42242,13202,Zcn Bhagam Bhag (U - Govinda),632,1,8,518062,900,60
176515,26-10-2019,9060,205.9090909,3088.636364,5.13.00,19.07.00,1,43,Subah 2,1,SAT,13202,1562,Zcn Bhagam Bhag (U - Govinda),9060,BHAGAM BHAG,42243,13202,Zcn Bhagam Bhag (U - Govinda),630,1,9,518062,900,60
176515,26-10-2019,9060,205.9090909,3088.636364,5.13.00,19.07.00,1,43,Subah 2,1,SAT,13202,1562,Zcn Bhagam Bhag (U - Govinda),9060,BHAGAM BHAG,42244,13202,Zcn Bhagam Bhag (U - Govinda),651,1,10,518062,900,60
176515,26-10-2019,9060,205.9090909,3088.636364,5.13.00,19.07.00,1,43,Subah 2,1,SAT,13202,1562,Zcn Bhagam Bhag (U - Govinda),9060,BHAGAM BHAG,42245,13202,Zcn Bhagam Bhag (U - Govinda),787,1,11,518062,900,60
176515,26-10-2019,9060,205.9090909,3088.636364,5.13.00,19.07.00,1,43,Subah 2,1,SAT,13202,1562,Zcn Bhagam Bhag (U - Govinda),9060,BHAGAM BHAG,42246,13202,Zcn Bhagam Bhag (U - Govinda),669,1,12,518062,900,60
176515,26-10-2019,9060,205.9090909,3088.636364,5.13.00,19.07.00,1,43,Subah 2,1,SAT,13202,1562,Zcn Bhagam Bhag (U - Govinda),9060,BHAGAM BHAG,42247,13202,Zcn Bhagam Bhag (U - Govinda),703,1,13,518062,900,60
176516,26-10-2019,7560,171.8181818,2577.272727,19.07.00,10.56.00,1,44,Dopahar 1,1,SAT,16540,1669,ZCN Dhadak (U/A-Jahnvi Kapoor)Clean Copy,7560,DHADAK,NULL,NULL,NULL,NULL,NULL,NULL,NULL,900,60
176517,26-10-2019,8640,196.3636364,2945.454545,10.56.00,3.17.00,1,45,Dopahar 2,1,SAT,13224,1566,ZCN THE REAL TIGER (U/A-EDITED VERSION),8640,THE REAL TIGER,42307,13224,ZCN THE REAL TIGER (U/A-EDITED VERSION),768.2,1,1,515747,900,60
176517,26-10-2019,8640,196.3636364,2945.454545,10.56.00,3.17.00,1,45,Dopahar 2,1,SAT,13224,1566,ZCN THE REAL TIGER (U/A-EDITED VERSION),8640,THE REAL TIGER,42308,13224,ZCN THE REAL TIGER (U/A-EDITED VERSION),756.12,1,2,515747,900,60
176517,26-10-2019,8640,196.3636364,2945.454545,10.56.00,3.17.00,1,45,Dopahar 2,1,SAT,13224,1566,ZCN THE REAL TIGER (U/A-EDITED VERSION),8640,THE REAL TIGER,42309,13224,ZCN THE REAL TIGER (U/A-EDITED VERSION),609.96,1,3,515747,900,60
176517,26-10-2019,8640,196.3636364,2945.454545,10.56.00,3.17.00,1,45,Dopahar 2,1,SAT,13224,1566,ZCN THE REAL TIGER (U/A-EDITED VERSION),8640,THE REAL TIGER,42310,13224,ZCN THE REAL TIGER (U/A-EDITED VERSION),621.64,1,4,515747,900,60
176517,26-10-2019,8640,196.3636364,2945.454545,10.56.00,3.17.00,1,45,Dopahar 2,1,SAT,13224,1566,ZCN THE REAL TIGER (U/A-EDITED VERSION),8640,THE REAL TIGER,42311,13224,ZCN THE REAL TIGER (U/A-EDITED VERSION),685.2,1,5,515747,900,60
176517,26-10-2019,8640,196.3636364,2945.454545,10.56.00,3.17.00,1,45,Dopahar 2,1,SAT,13224,1566,ZCN THE REAL TIGER (U/A-EDITED VERSION),8640,THE REAL TIGER,42312,13224,ZCN THE REAL TIGER (U/A-EDITED VERSION),630.68,1,6,515747,900,60
176517,26-10-2019,8640,196.3636364,2945.454545,10.56.00,3.17.00,1,45,Dopahar 2,1,SAT,13224,1566,ZCN THE REAL TIGER (U/A-EDITED VERSION),8640,THE REAL TIGER,42313,13224,ZCN THE REAL TIGER (U/A-EDITED VERSION),780.28,1,7,515747,900,60
176517,26-10-2019,8640,196.3636364,2945.454545,10.56.00,3.17.00,1,45,Dopahar 2,1,SAT,13224,1566,ZCN THE REAL TIGER (U/A-EDITED VERSION),8640,THE REAL TIGER,42314,13224,ZCN THE REAL TIGER (U/A-EDITED VERSION),701.88,1,8,515747,900,60
176517,26-10-2019,8640,196.3636364,2945.454545,10.56.00,3.17.00,1,45,Dopahar 2,1,SAT,13224,1566,ZCN THE REAL TIGER (U/A-EDITED VERSION),8640,THE REAL TIGER,42315,13224,ZCN THE REAL TIGER (U/A-EDITED VERSION),629.88,1,9,515747,900,60
176517,26-10-2019,8640,196.3636364,2945.454545,10.56.00,3.17.00,1,45,Dopahar 2,1,SAT,13224,1566,ZCN THE REAL TIGER (U/A-EDITED VERSION),8640,THE REAL TIGER,42316,13224,ZCN THE REAL TIGER (U/A-EDITED VERSION),661.16,1,10,515747,900,60
176517,26-10-2019,8640,196.3636364,2945.454545,10.56.00,3.17.00,1,45,Dopahar 2,1,SAT,13224,1566,ZCN THE REAL TIGER (U/A-EDITED VERSION),8640,THE REAL TIGER,42317,13224,ZCN THE REAL TIGER (U/A-EDITED VERSION),597.16,1,11,515747,900,60
176517,26-10-2019,8640,196.3636364,2945.454545,10.56.00,3.17.00,1,45,Dopahar 2,1,SAT,13224,1566,ZCN THE REAL TIGER (U/A-EDITED VERSION),8640,THE REAL TIGER,42318,13224,ZCN THE REAL TIGER (U/A-EDITED VERSION),721.4,1,12,515747,900,60
176517,26-10-2019,8640,196.3636364,2945.454545,10.56.00,3.17.00,1,45,Dopahar 2,1,SAT,13224,1566,ZCN THE REAL TIGER (U/A-EDITED VERSION),8640,THE REAL TIGER,42319,13224,ZCN THE REAL TIGER (U/A-EDITED VERSION),485.04,1,13,515747,900,60
176518,26-10-2019,6720,152.7272727,2290.909091,3.17.00,0.00.00,1,46,Shaam,1,SAT,8559,982,Zcn No.1 Businessman (V/Ua-Shorter V),6720,NO1 BUSINESSMAN,27612,8559,Zcn No.1 Businessman (V/Ua-Shorter V),768,1,1,517696,900,60
176518,26-10-2019,6720,152.7272727,2290.909091,3.17.00,0.00.00,1,46,Shaam,1,SAT,8559,982,Zcn No.1 Businessman (V/Ua-Shorter V),6720,NO1 BUSINESSMAN,27613,8559,Zcn No.1 Businessman (V/Ua-Shorter V),791,1,2,517696,900,60
176518,26-10-2019,6720,152.7272727,2290.909091,3.17.00,0.00.00,1,46,Shaam,1,SAT,8559,982,Zcn No.1 Businessman (V/Ua-Shorter V),6720,NO1 BUSINESSMAN,27614,8559,Zcn No.1 Businessman (V/Ua-Shorter V),678,1,3,517696,900,60
176518,26-10-2019,6720,152.7272727,2290.909091,3.17.00,0.00.00,1,46,Shaam,1,SAT,8559,982,Zcn No.1 Businessman (V/Ua-Shorter V),6720,NO1 BUSINESSMAN,27615,8559,Zcn No.1 Businessman (V/Ua-Shorter V),664,1,4,517696,900,60
176518,26-10-2019,6720,152.7272727,2290.909091,3.17.00,0.00.00,1,46,Shaam,1,SAT,8559,982,Zcn No.1 Businessman (V/Ua-Shorter V),6720,NO1 BUSINESSMAN,27616,8559,Zcn No.1 Businessman (V/Ua-Shorter V),818,1,5,517696,900,60
176518,26-10-2019,6720,152.7272727,2290.909091,3.17.00,0.00.00,1,46,Shaam,1,SAT,8559,982,Zcn No.1 Businessman (V/Ua-Shorter V),6720,NO1 BUSINESSMAN,27617,8559,Zcn No.1 Businessman (V/Ua-Shorter V),803,1,6,517696,900,60
176518,26-10-2019,6720,152.7272727,2290.909091,3.17.00,0.00.00,1,46,Shaam,1,SAT,8559,982,Zcn No.1 Businessman (V/Ua-Shorter V),6720,NO1 BUSINESSMAN,27618,8559,Zcn No.1 Businessman (V/Ua-Shorter V),767,1,7,517696,900,60
176518,26-10-2019,6720,152.7272727,2290.909091,3.17.00,0.00.00,1,46,Shaam,1,SAT,8559,982,Zcn No.1 Businessman (V/Ua-Shorter V),6720,NO1 BUSINESSMAN,27619,8559,Zcn No.1 Businessman (V/Ua-Shorter V),638,1,8,517696,900,60
176518,26-10-2019,6720,152.7272727,2290.909091,3.17.00,0.00.00,1,46,Shaam,1,SAT,8559,982,Zcn No.1 Businessman (V/Ua-Shorter V),6720,NO1 BUSINESSMAN,27620,8559,Zcn No.1 Businessman (V/Ua-Shorter V),763,1,9,517696,900,60
176519,26-10-2019,8340,189.5454545,2843.181818,0.00.00,9.32.00,1,47,Raat,1,SAT,16708,2721,ZCN 2.0 (U/A-RAJNIKANTH),8340,2.O ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,900,60
176523,27-10-2019,6840,155.4545455,2331.818182,16.23.00,3.50.00,1,51,Subah 2,2,SUN,12515,1408,Zcn Circus Car (V/Ua - Hindi Dub),6840,CIRCUS CAR,39367,12515,Zcn Circus Car (V/Ua - Hindi Dub),871,1,1,518058,900,60
176523,27-10-2019,6840,155.4545455,2331.818182,16.23.00,3.50.00,1,51,Subah 2,2,SUN,12515,1408,Zcn Circus Car (V/Ua - Hindi Dub),6840,CIRCUS CAR,39368,12515,Zcn Circus Car (V/Ua - Hindi Dub),712,1,2,518058,900,60
176523,27-10-2019,6840,155.4545455,2331.818182,16.23.00,3.50.00,1,51,Subah 2,2,SUN,12515,1408,Zcn Circus Car (V/Ua - Hindi Dub),6840,CIRCUS CAR,39369,12515,Zcn Circus Car (V/Ua - Hindi Dub),629,1,3,518058,900,60
176523,27-10-2019,6840,155.4545455,2331.818182,16.23.00,3.50.00,1,51,Subah 2,2,SUN,12515,1408,Zcn Circus Car (V/Ua - Hindi Dub),6840,CIRCUS CAR,39370,12515,Zcn Circus Car (V/Ua - Hindi Dub),745,1,4,518058,900,60
176523,27-10-2019,6840,155.4545455,2331.818182,16.23.00,3.50.00,1,51,Subah 2,2,SUN,12515,1408,Zcn Circus Car (V/Ua - Hindi Dub),6840,CIRCUS CAR,39371,12515,Zcn Circus Car (V/Ua - Hindi Dub),936,1,5,518058,900,60
176523,27-10-2019,6840,155.4545455,2331.818182,16.23.00,3.50.00,1,51,Subah 2,2,SUN,12515,1408,Zcn Circus Car (V/Ua - Hindi Dub),6840,CIRCUS CAR,39372,12515,Zcn Circus Car (V/Ua - Hindi Dub),446,1,6,518058,900,60
176523,27-10-2019,6840,155.4545455,2331.818182,16.23.00,3.50.00,1,51,Subah 2,2,SUN,12515,1408,Zcn Circus Car (V/Ua - Hindi Dub),6840,CIRCUS CAR,39373,12515,Zcn Circus Car (V/Ua - Hindi Dub),573,1,7,518058,900,60
176523,27-10-2019,6840,155.4545455,2331.818182,16.23.00,3.50.00,1,51,Subah 2,2,SUN,12515,1408,Zcn Circus Car (V/Ua - Hindi Dub),6840,CIRCUS CAR,39374,12515,Zcn Circus Car (V/Ua - Hindi Dub),717,1,8,518058,900,60
176523,27-10-2019,6840,155.4545455,2331.818182,16.23.00,3.50.00,1,51,Subah 2,2,SUN,12515,1408,Zcn Circus Car (V/Ua - Hindi Dub),6840,CIRCUS CAR,39375,12515,Zcn Circus Car (V/Ua - Hindi Dub),489,1,9,518058,900,60
176523,27-10-2019,6840,155.4545455,2331.818182,16.23.00,3.50.00,1,51,Subah 2,2,SUN,12515,1408,Zcn Circus Car (V/Ua - Hindi Dub),6840,CIRCUS CAR,39376,12515,Zcn Circus Car (V/Ua - Hindi Dub),692,1,10,518058,900,60
176524,27-10-2019,8100,184.0909091,2761.363636,3.50.00,7.55.00,1,52,Dopahar 1,2,SUN,17807,3837,DUMMY,8100,BHARAT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,900,60
176525,27-10-2019,9840,223.6363636,3354.545455,7.55.00,15.33.00,1,53,Dopahar 2,2,SUN,9604,1070,ZCN VIVAH (U-SONG SUBTITLES FOR ZCN ONLY,9840,VIVAH - JOURNEY FROM ENGAGMENT TO MARRIAGE,30356,9604,ZCN VIVAH (U-SONG SUBTITLES FOR ZCN ONLY,869.96,1,1,516872,900,60
176525,27-10-2019,9840,223.6363636,3354.545455,7.55.00,15.33.00,1,53,Dopahar 2,2,SUN,9604,1070,ZCN VIVAH (U-SONG SUBTITLES FOR ZCN ONLY,9840,VIVAH - JOURNEY FROM ENGAGMENT TO MARRIAGE,30357,9604,ZCN VIVAH (U-SONG SUBTITLES FOR ZCN ONLY,919.96,1,2,516872,900,60
176525,27-10-2019,9840,223.6363636,3354.545455,7.55.00,15.33.00,1,53,Dopahar 2,2,SUN,9604,1070,ZCN VIVAH (U-SONG SUBTITLES FOR ZCN ONLY,9840,VIVAH - JOURNEY FROM ENGAGMENT TO MARRIAGE,30358,9604,ZCN VIVAH (U-SONG SUBTITLES FOR ZCN ONLY,981.96,1,3,516872,900,60
176525,27-10-2019,9840,223.6363636,3354.545455,7.55.00,15.33.00,1,53,Dopahar 2,2,SUN,9604,1070,ZCN VIVAH (U-SONG SUBTITLES FOR ZCN ONLY,9840,VIVAH - JOURNEY FROM ENGAGMENT TO MARRIAGE,30359,9604,ZCN VIVAH (U-SONG SUBTITLES FOR ZCN ONLY,684.96,1,4,516872,900,60
176525,27-10-2019,9840,223.6363636,3354.545455,7.55.00,15.33.00,1,53,Dopahar 2,2,SUN,9604,1070,ZCN VIVAH (U-SONG SUBTITLES FOR ZCN ONLY,9840,VIVAH - JOURNEY FROM ENGAGMENT TO MARRIAGE,30360,9604,ZCN VIVAH (U-SONG SUBTITLES FOR ZCN ONLY,1057.96,1,5,516872,900,60
176525,27-10-2019,9840,223.6363636,3354.545455,7.55.00,15.33.00,1,53,Dopahar 2,2,SUN,9604,1070,ZCN VIVAH (U-SONG SUBTITLES FOR ZCN ONLY,9840,VIVAH - JOURNEY FROM ENGAGMENT TO MARRIAGE,30361,9604,ZCN VIVAH (U-SONG SUBTITLES FOR ZCN ONLY,933.96,1,6,516872,900,60
176525,27-10-2019,9840,223.6363636,3354.545455,7.55.00,15.33.00,1,53,Dopahar 2,2,SUN,9604,1070,ZCN VIVAH (U-SONG SUBTITLES FOR ZCN ONLY,9840,VIVAH - JOURNEY FROM ENGAGMENT TO MARRIAGE,30362,9604,ZCN VIVAH (U-SONG SUBTITLES FOR ZCN ONLY,781.96,1,7,516872,900,60
176525,27-10-2019,9840,223.6363636,3354.545455,7.55.00,15.33.00,1,53,Dopahar 2,2,SUN,9604,1070,ZCN VIVAH (U-SONG SUBTITLES FOR ZCN ONLY,9840,VIVAH - JOURNEY FROM ENGAGMENT TO MARRIAGE,30363,9604,ZCN VIVAH (U-SONG SUBTITLES FOR ZCN ONLY,870.96,1,8,516872,900,60
176525,27-10-2019,9840,223.6363636,3354.545455,7.55.00,15.33.00,1,53,Dopahar 2,2,SUN,9604,1070,ZCN VIVAH (U-SONG SUBTITLES FOR ZCN ONLY,9840,VIVAH - JOURNEY FROM ENGAGMENT TO MARRIAGE,30364,9604,ZCN VIVAH (U-SONG SUBTITLES FOR ZCN ONLY,840.96,1,9,516872,900,60
176525,27-10-2019,9840,223.6363636,3354.545455,7.55.00,15.33.00,1,53,Dopahar 2,2,SUN,9604,1070,ZCN VIVAH (U-SONG SUBTITLES FOR ZCN ONLY,9840,VIVAH - JOURNEY FROM ENGAGMENT TO MARRIAGE,30365,9604,ZCN VIVAH (U-SONG SUBTITLES FOR ZCN ONLY,774.96,1,10,516872,900,60
176525,27-10-2019,9840,223.6363636,3354.545455,7.55.00,15.33.00,1,53,Dopahar 2,2,SUN,9604,1070,ZCN VIVAH (U-SONG SUBTITLES FOR ZCN ONLY,9840,VIVAH - JOURNEY FROM ENGAGMENT TO MARRIAGE,30366,9604,ZCN VIVAH (U-SONG SUBTITLES FOR ZCN ONLY,674.96,1,11,516872,900,60
176525,27-10-2019,9840,223.6363636,3354.545455,7.55.00,15.33.00,1,53,Dopahar 2,2,SUN,9604,1070,ZCN VIVAH (U-SONG SUBTITLES FOR ZCN ONLY,9840,VIVAH - JOURNEY FROM ENGAGMENT TO MARRIAGE,30367,9604,ZCN VIVAH (U-SONG SUBTITLES FOR ZCN ONLY,431.96,1,12,516872,900,60
