schedule_detail_id,content_tape_detail_id,content_tape_id,segment_no,tape_duration_sec,Reach,break_sec,Time_hour,Total_Duration,start_sec,End_time,End_hour,start_time_in_time,end_time_in_time,promo_sec
56630,39419,12521,1,527.96,0.2708,168,8,695.96,31696,32391.96,8,8.48.16,8.59.51,0
56630,39420,12521,2,755.96,0.35205,420,8,1175.96,32391.96,33567.92,9,8.59.51,9.19.27,0
56630,39421,12521,3,787.96,0.3451,420,9,1207.96,33567.92,34775.88,9,9.19.27,9.39.35,0
56630,39422,12521,4,919.96,0.4075,0,9,919.96,34775.88,35695.84,9,9.39.35,9.54.55,0
56630,39423,12521,5,907.96,0.4321,420,9,1327.96,35695.84,37023.8,10,9.54.55,10.17.03,0
56630,39424,12521,6,750.96,0.3743,420,10,1170.96,37023.8,38194.76,10,10.17.03,10.36.34,0
56630,39425,12521,7,783.96,0.5071,0,10,783.96,38194.76,38978.72,10,10.36.34,10.49.38,0
56630,39426,12521,8,689.96,0.5866,420,10,1109.96,38978.72,40088.68,11,10.49.38,11.08.08,0
56630,39427,12521,9,527.96,0.53855,420,11,947.96,40088.68,41036.64,11,11.08.08,11.23.56,0
56630,39428,12521,10,726.96,0.6107,0,11,726.96,41036.64,41763.6,11,11.23.56,11.36.03,0
56630,39429,12521,11,632.96,0.62095,0,11,632.96,41763.6,42396.56,11,11.36.03,11.46.36,0
56630,39430,12521,12,581.96,0.69675,0,11,581.96,42396.56,42978.52,11,11.46.36,11.56.18,0
56630,39431,12521,13,708.96,0.9885,140,11,848.96,42978.52,43827.48,12,11.56.18,12.10.27,0
56631,12210,3629,1,964,1.2694,350,12,1314,43830,45144,12,12.10.30,12.32.24,0
56631,12211,3629,2,1113,1.67055,350,12,1463,45144,46607,12,12.32.24,12.56.47,0
56631,12212,3629,3,775,1.0953,420,12,1195,46607,47802,13,12.56.47,13.16.42,0
56631,12213,3629,4,760,1.0552,420,13,1180,47802,48982,13,13.16.42,13.36.22,0
56631,12214,3629,5,732,1.13905,0,13,732,48982,49714,13,13.36.22,13.48.34,0
56631,12215,3629,6,742,1.23135,0,13,742,49714,50456,14,13.48.34,14.00.56,0
56631,12216,3629,7,705,1.2418,0,14,705,50456,51161,14,14.00.56,14.12.41,0
56631,12217,3629,8,754,1.17155,406,14,1160,51161,52321,14,14.12.41,14.32.01,0
56631,12218,3629,9,562,1.13345,406,14,968,52321,53289,14,14.32.01,14.48.09,0
56631,12219,3629,10,654,1.1741,0,14,654,53289,53943,14,14.48.09,14.59.03,0
56632,29043,9140,1,968.84,1.41955,420,14,1388.84,53925,55313.84,15,14.58.45,15.21.53,0
56632,29044,9140,2,1012.04,1.36615,420,15,1432.04,55313.84,56745.88,15,15.21.53,15.45.45,0
56632,29045,9140,3,1049.88,1.23235,0,15,1049.88,56745.88,57795.76,16,15.45.45,16.03.15,0
56632,29046,9140,4,926.72,1.07035,0,16,926.72,57795.76,58722.48,16,16.03.15,16.18.42,0
56632,29047,9140,5,796.36,0.86445,420,16,1216.36,58722.48,59938.84,16,16.18.42,16.38.58,0
56632,29048,9140,1,612.08,0.6583,420,16,1032.08,59938.84,60970.92,16,16.38.58,16.56.10,0
56632,29049,9140,2,639.48,0.8293,0,16,639.48,60970.92,61610.4,17,16.56.10,17.06.50,0
56632,29050,9140,3,754.36,0.7566,0,17,754.36,61610.4,62364.76,17,17.06.50,17.19.24,0
56632,29051,9140,4,680.6,0.7348,420,17,1100.6,62364.76,63465.36,17,17.19.24,17.37.45,0
56632,29052,9140,5,671.8,0.7294,420,17,1091.8,63465.36,64557.16,17,17.37.45,17.55.57,0
56632,29053,9140,6,653.32,0.73005,0,17,653.32,64557.16,65210.48,18,17.55.57,18.06.50,0
56632,29054,9140,7,379.04,0.63615,238,18,617.04,65210.48,65827.52,18,18.06.50,18.17.07,0
56633,4087,1142,1,736,0.50355,301,18,1037,65852,66889,18,18.17.32,18.34.49,0
56633,4088,1142,2,790,0.5243,301,18,1091,66889,67980,18,18.34.49,18.53.00,0
56633,4089,1142,3,716,0.5123,420,18,1136,67980,69116,19,18.53.00,19.11.56,0
56633,4090,1142,4,638,0.4924,420,19,1058,69116,70174,19,19.11.56,19.29.34,0
56633,4091,1142,5,655,0.56975,0,19,655,70174,70829,19,19.29.34,19.40.29,0
56633,4092,1142,6,650,0.5558,0,19,650,70829,71479,19,19.40.29,19.51.19,0
56633,4093,1142,7,664,0.6586,420,19,1084,71479,72563,20,19.51.19,20.09.23,0
56633,4094,1142,8,625,0.5887,420,20,1045,72563,73608,20,20.09.23,20.26.48,0
56633,4095,1142,9,638,0.67,0,20,638,73608,74246,20,20.26.48,20.37.26,0
56633,4096,1142,10,801,0.8013,0,20,801,74246,75047,20,20.37.26,20.50.47,0
56633,4097,1142,11,561,0.87915,0,20,561,75047,75608,21,20.50.47,21.00.08,0
56634,39837,12615,1,902,0.9287,420,21,1322,75600,76922,21,21.00.00,21.22.02,0
56634,39838,12615,2,968,1.06075,420,21,1388,76922,78310,21,21.22.02,21.45.10,0
56634,39839,12615,3,753,1.24905,0,21,753,78310,79063,21,21.45.10,21.57.43,0
56634,39840,12615,4,777,1.3924,0,21,777,79063,79840,22,21.57.43,22.10.40,0
56634,39841,12615,5,755,1.4836,420,22,1175,79840,81015,22,22.10.40,22.30.15,0
56634,39842,12615,6,695,1.2397,420,22,1115,81015,82130,22,22.30.15,22.48.50,0
56634,39843,12615,7,685,1.01865,301,22,986,82130,83116,23,22.48.50,23.05.16,0
56634,39844,12615,8,821,1.233,0,23,821,83116,83937,23,23.05.16,23.18.57,0
56634,39845,12615,9,659,1.05995,301,23,960,83937,84897,23,23.18.57,23.34.57,0
56634,39846,12615,10,506,1.14455,0,23,506,84897,85403,23,23.34.57,23.43.23,0
56635,7979,2305,1,939.68,0.87325,0,23,939.68,85410,86349.68,23,23.43.30,23.59.09,0
56635,7980,2305,2,907.56,0.3864,420,23,1327.56,86349.68,87677.24,24,23.59.09,0.21.17,0
56635,7981,2305,3,917.52,0.39745,420,24,1337.52,87677.24,89014.76,24,0.21.17,0.43.34,0
56635,7982,2305,4,804.2,0.4056,0,24,804.2,89014.76,89818.96,24,0.43.34,0.56.58,0
56635,7983,2305,5,871.96,0.3687,420,24,1291.96,89818.96,91110.92,25,0.56.58,1.18.30,0
56635,7984,2305,6,819.2,0.3852,420,25,1239.2,91110.92,92350.12,25,1.18.30,1.39.10,0
56635,7985,2305,7,910.52,0.3887,238,25,1148.52,92350.12,93498.64,25,1.39.10,1.58.18,0
56635,7986,2305,8,746.04,0.4092,224,25,970.04,93498.64,94468.68,26,1.58.18,2.14.28,0
56635,7987,2305,9,873.96,0.37145,224,26,1097.96,94468.68,95566.64,26,2.14.28,2.32.46,0
56637,54299,16581,1,904,0.07665,420,6,1324,24025,25349,7,6.40.25,7.02.29,0
56637,54300,16581,2,858,0.076,420,7,1278,25349,26627,7,7.02.29,7.23.47,0
56637,54301,16581,3,905,0.13265,0,7,905,26627,27532,7,7.23.47,7.38.52,0
56637,54302,16581,4,866,0.1325,0,7,866,27532,28398,7,7.38.52,7.53.18,0
56637,54303,16581,5,803,0.15425,420,7,1223,28398,29621,8,7.53.18,8.13.41,0
56637,54304,16581,6,956,0.1923,420,8,1376,29621,30997,8,8.13.41,8.36.37,0
56637,54305,16581,7,727,0.2834,280,8,1007,30997,32004,8,8.36.37,8.53.24,0
56637,54306,16581,8,730,0.282,147,8,877,32004,32881,9,8.53.24,9.08.01,0
56637,54307,16581,9,663,0.2789,147,9,810,32881,33691,9,9.08.01,9.21.31,0
56638,34119,11037,1,708.96,0.4545,273,9,981.96,33692,34673.96,9,9.21.32,9.37.53,0
56638,34120,11037,2,641.96,0.4232,273,9,914.96,34673.96,35588.92,9,9.37.53,9.53.08,0
56638,34121,11037,3,689.96,0.56,420,9,1109.96,35588.92,36698.88,10,9.53.08,10.11.38,0
56638,34122,11037,4,670.96,0.5391,420,10,1090.96,36698.88,37789.84,10,10.11.38,10.29.49,0
56638,34123,11037,5,694.96,0.64705,0,10,694.96,37789.84,38484.8,10,10.29.49,10.41.24,0
56638,34124,11037,6,735.96,0.779,0,10,735.96,38484.8,39220.76,10,10.41.24,10.53.40,0
56638,34125,11037,7,809.96,0.7623,413,10,1222.96,39220.76,40443.72,11,10.53.40,11.14.03,0
56638,34126,11037,8,860.96,0.9626,0,11,860.96,40443.72,41304.68,11,11.14.03,11.28.24,0
56638,34127,11037,9,777.96,0.877,413,11,1190.96,41304.68,42495.64,11,11.28.24,11.48.15,0
56638,34128,11037,10,666.96,1.0088,0,11,666.96,42495.64,43162.6,11,11.48.15,11.59.22,0
56639,37100,11932,1,930,2.20425,420,11,1350,43159,44509,12,11.59.19,12.21.49,0
56639,37101,11932,2,867,2.2565,0,12,867,44509,45376,12,12.21.49,12.36.16,0
56639,37102,11932,3,834,2.0659,420,12,1254,45376,46630,12,12.36.16,12.57.10,0
56639,37103,11932,4,980,2.7675,420,12,1400,46630,48030,13,12.57.10,13.20.30,0
56639,37104,11932,5,1011,2.7532,420,13,1431,48030,49461,13,13.20.30,13.44.21,0
56639,37105,11932,6,784,2.9361,0,13,784,49461,50245,13,13.44.21,13.57.25,0
56639,37106,11932,7,985,2.94765,0,13,985,50245,51230,14,13.57.25,14.13.50,0
56639,37107,11932,8,712,2.38085,420,14,1132,51230,52362,14,14.13.50,14.32.42,0
56639,37108,11932,9,574,2.45625,0,14,574,52362,52936,14,14.32.42,14.42.16,0
56639,37109,11932,10,585,2.1808,420,14,1005,52936,53941,14,14.42.16,14.59.01,0
56639,37110,11932,11,995,2.90125,280,14,1275,53941,55216,15,14.59.01,15.20.16,0
56640,50070,15907,8,566,1.75865,0,15,566,55211,55777,15,15.20.11,15.29.37,0
56640,50071,15907,9,486,1.0349,280,15,766,55777,56543,15,15.29.37,15.42.23,0
56640,50072,15907,10,737,1.0786,280,15,1017,56543,57560,15,15.42.23,15.59.20,0
56640,50073,15907,11,626,1.08045,420,15,1046,57560,58606,16,15.59.20,16.16.46,0
56640,50063,15907,1,905,1.226,0,16,905,58606,59511,16,16.16.46,16.31.51,0
56640,50064,15907,2,907,1.224,420,16,1327,59511,60838,16,16.31.51,16.53.58,0
56640,50065,15907,3,849,1.0291,0,16,849,60838,61687,17,16.53.58,17.08.07,0
56640,50066,15907,4,870,1.0566,420,17,1290,61687,62977,17,17.08.07,17.29.37,0
56640,50067,15907,5,733,0.90625,420,17,1153,62977,64130,17,17.29.37,17.48.50,0
56640,50068,15907,6,786,0.8521,133,17,919,64130,65049,18,17.48.50,18.04.09,0
56640,50069,15907,7,795,0.7744,133,18,928,65049,65977,18,18.04.09,18.19.37,0
56641,37159,11947,1,808.96,0.71655,287,18,1095.96,65984,67079.96,18,18.19.44,18.37.59,0
56641,37160,11947,2,661.96,0.5878,287,18,948.96,67079.96,68028.92,18,18.37.59,18.53.48,0
56641,37161,11947,3,656.96,0.56975,420,18,1076.96,68028.92,69105.88,19,18.53.48,19.11.45,0
56641,37162,11947,4,715.96,0.6136,0,19,715.96,69105.88,69821.84,19,19.11.45,19.23.41,0
56641,37163,11947,5,633.96,0.54975,420,19,1053.96,69821.84,70875.8,19,19.23.41,19.41.15,0
56641,37164,11947,6,684.96,0.6644,0,19,684.96,70875.8,71560.76,19,19.41.15,19.52.40,0
56641,37165,11947,7,633.96,0.59755,420,19,1053.96,71560.76,72614.72,20,19.52.40,20.10.14,0
56641,37166,11947,8,703.96,0.73825,0,20,703.96,72614.72,73318.68,20,20.10.14,20.21.58,0
56641,37167,11947,9,569.96,0.66715,420,20,989.96,73318.68,74308.64,20,20.21.58,20.38.28,0
56641,37168,11947,10,653.96,0.76835,0,20,653.96,74308.64,74962.6,20,20.38.28,20.49.22,0
56641,37169,11947,11,647.96,1.0025,0,20,647.96,74962.6,75610.56,21,20.49.22,21.00.10,0
56642,33413,10761,1,765.08,0.9401,420,21,1185.08,75600,76785.08,21,21.00.00,21.19.45,0
56642,33414,10761,2,713.44,1.0561,420,21,1133.44,76785.08,77918.52,21,21.19.45,21.38.38,0
56642,33415,10761,3,650.84,1.07245,0,21,650.84,77918.52,78569.36,21,21.38.38,21.49.29,0
56642,33416,10761,4,821,1.19305,420,21,1241,78569.36,79810.36,22,21.49.29,22.10.10,0
56642,33417,10761,5,837.68,1.22615,0,22,837.68,79810.36,80648.04,22,22.10.10,22.24.08,0
56642,33418,10761,6,694.48,1.2243,0,22,694.48,80648.04,81342.52,22,22.24.08,22.35.42,0
56642,33419,10761,7,804.2,1.3236,420,22,1224.2,81342.52,82566.72,22,22.35.42,22.56.06,0
56642,33420,10761,8,651.8,1.08985,0,22,651.8,82566.72,83218.52,23,22.56.06,23.06.58,0
56642,33421,10761,9,687.04,0.9469,413,23,1100.04,83218.52,84318.56,23,23.06.58,23.25.18,0
56642,33422,10761,10,894.88,1.02845,0,23,894.88,84318.56,85213.44,23,23.25.18,23.40.13,0
56642,33423,10761,11,736.48,0.8588,413,23,1149.48,85213.44,86362.92,23,23.40.13,23.59.22,0
56643,34651,11203,1,889,0.3849,0,23,889,86369,87258,24,23.59.29,0.14.18,0
56643,34652,11203,2,642,0.3485,420,24,1062,87258,88320,24,0.14.18,0.32.00,0
56643,34653,11203,3,813,0.3836,420,24,1233,88320,89553,24,0.32.00,0.52.33,0
56643,34654,11203,4,795,0.38855,0,24,795,89553,90348,25,0.52.33,1.05.48,0
56643,34655,11203,5,600,0.33565,0,25,600,90348,90948,25,1.05.48,1.15.48,0
56643,34656,11203,6,536,0.31875,420,25,956,90948,91904,25,1.15.48,1.31.44,0
56643,34657,11203,7,543,0.3223,420,25,963,91904,92867,25,1.31.44,1.47.47,0
56643,34658,11203,8,438,0.3844,0,25,438,92867,93305,25,1.47.47,1.55.05,0
56643,34659,11203,9,891,0.3874,0,25,891,93305,94196,26,1.55.05,2.09.56,0
56643,34660,11203,10,516,0.3143,266,26,782,94196,94978,26,2.09.56,2.22.58,0
56643,34661,11203,11,652,0.3461,266,26,918,94978,95896,26,2.22.58,2.38.16,0
56646,40735,12821,1,863,0.39015,0,9,863,32943,33806,9,9.09.03,9.23.26,0
56646,40736,12821,2,593,0.3047,357,9,950,33806,34756,9,9.23.26,9.39.16,0
56646,40737,12821,3,628,0.33105,357,9,985,34756,35741,9,9.39.16,9.55.41,0
56646,40738,12821,4,756,0.459,420,9,1176,35741,36917,10,9.55.41,10.15.17,0
56646,40739,12821,5,802,0.43785,420,10,1222,36917,38139,10,10.15.17,10.35.39,0
56646,40740,12821,6,621,0.48805,0,10,621,38139,38760,10,10.35.39,10.46.00,0
56646,40741,12821,7,546,0.4926,0,10,546,38760,39306,10,10.46.00,10.55.06,0
56646,40742,12821,8,690,0.50415,420,10,1110,39306,40416,11,10.55.06,11.13.36,0
56646,40743,12821,9,627,0.50865,0,11,627,40416,41043,11,11.13.36,11.24.03,0
56646,40744,12821,10,703,0.50355,420,11,1123,41043,42166,11,11.24.03,11.42.46,0
56646,40745,12821,11,770,0.7683,0,11,770,42166,42936,11,11.42.46,11.55.36,0
56646,40746,12821,12,733,0.788,140,11,873,42936,43809,12,11.55.36,12.10.09,0
56648,28452,8885,5,623.96,0.8469,420,14,1043.96,53603,54646.96,15,14.53.23,15.10.46,0
56648,28453,8885,6,774.96,0.97765,0,15,774.96,54646.96,55421.92,15,15.10.46,15.23.41,0
56648,28454,8885,7,712.96,0.91345,0,15,712.96,55421.92,56134.88,15,15.23.41,15.35.34,0
56648,28455,8885,8,756.96,0.90735,420,15,1176.96,56134.88,57311.84,15,15.35.34,15.55.11,0
56648,28456,8885,9,801.96,0.91585,0,15,801.96,57311.84,58113.8,16,15.55.11,16.08.33,0
56648,28457,8885,10,640.96,0.51915,420,16,1060.96,58113.8,59174.76,16,16.08.33,16.26.14,0
56648,28458,8885,11,766.96,0.67025,420,16,1186.96,59174.76,60361.72,16,16.26.14,16.46.01,0
56648,28459,8885,12,794.96,0.68615,0,16,794.96,60361.72,61156.68,16,16.46.01,16.59.16,0
56648,28448,8885,1,664.96,0.6472,98,16,762.96,61156.68,61919.64,17,16.59.16,17.11.59,0
56648,28449,8885,2,740.96,0.7382,420,17,1160.96,61919.64,63080.6,17,17.11.59,17.31.20,0
56648,28450,8885,3,798.96,0.63995,420,17,1218.96,63080.6,64299.56,17,17.31.20,17.51.39,0
56648,28451,8885,4,746.96,0.6265,70,17,816.96,64299.56,65116.52,18,17.51.39,18.05.16,0
56649,9054,2625,1,929,0.5448,0,18,929,65114,66043,18,18.05.14,18.20.43,0
56649,9055,2625,2,872,0.47705,385,18,1257,66043,67300,18,18.20.43,18.41.40,0
56649,9056,2625,3,659,0.49215,385,18,1044,67300,68344,18,18.41.40,18.59.04,0
56649,9057,2625,4,612,0.4412,420,18,1032,68344,69376,19,18.59.04,19.16.16,0
56649,9058,2625,5,913,0.51495,0,19,913,69376,70289,19,19.16.16,19.31.29,0
56649,9059,2625,6,616,0.51435,420,19,1036,70289,71325,19,19.31.29,19.48.45,0
56649,9060,2625,7,865,0.6186,0,19,865,71325,72190,20,19.48.45,20.03.10,0
56649,9061,2625,8,688,0.58695,0,20,688,72190,72878,20,20.03.10,20.14.38,0
56649,9062,2625,9,623,0.49875,420,20,1043,72878,73921,20,20.14.38,20.32.01,0
56649,9063,2625,10,632,0.48325,420,20,1052,73921,74973,20,20.32.01,20.49.33,0
56649,9064,2625,11,661,0.6342,0,20,661,74973,75634,21,20.49.33,21.00.34,0
56651,54337,16585,1,852,0.6603,0,23,852,85460,86312,23,23.44.20,23.58.32,0
56651,54338,16585,2,955,0.4947,0,23,955,86312,87267,24,23.58.32,0.14.27,0
56651,54339,16585,3,842,0.39295,420,24,1262,87267,88529,24,0.14.27,0.35.29,0
56651,54340,16585,4,807,0.3338,420,24,1227,88529,89756,24,0.35.29,0.55.56,0
56651,54341,16585,5,803,0.33405,0,24,803,89756,90559,25,0.55.56,1.09.19,0
56651,54342,16585,6,609,0.31605,420,25,1029,90559,91588,25,1.09.19,1.26.28,0
56651,54343,16585,7,683,0.3733,224,25,907,91588,92495,25,1.26.28,1.41.35,0
56651,54344,16585,8,610,0.31605,420,25,1030,92495,93525,25,1.41.35,1.58.45,0
56651,54345,16585,9,543,0.2923,140,25,683,93525,94208,26,1.58.45,2.10.08,0
56653,12788,3780,1,918,0.0635,364,6,1282,22103,23385,6,6.08.23,6.29.45,0
56653,12789,3780,2,928,0.06315,364,6,1292,23385,24677,6,6.29.45,6.51.17,0
56653,12790,3780,3,831,0.06525,420,6,1251,24677,25928,7,6.51.17,7.12.08,0
56653,12791,3780,4,906,0.0648,420,7,1326,25928,27254,7,7.12.08,7.34.14,0
56653,12792,3780,5,532,0.06835,0,7,532,27254,27786,7,7.34.14,7.43.06,0
56653,12793,3780,6,590,0.09785,0,7,590,27786,28376,7,7.43.06,7.52.56,0
56653,12794,3780,7,689,0.12295,420,7,1109,28376,29485,8,7.52.56,8.11.25,0
56653,12795,3780,8,672,0.12695,0,8,672,29485,30157,8,8.11.25,8.22.37,0
56653,12796,3780,9,585,0.12465,0,8,585,30157,30742,8,8.22.37,8.32.22,0
56653,12797,3780,10,519,0.11245,420,8,939,30742,31681,8,8.32.22,8.48.01,0
56653,12798,3780,11,744,0.2467,0,8,744,31681,32425,9,8.48.01,9.00.25,0
56653,12799,3780,12,454,0.1869,140,9,594,32425,33019,9,9.00.25,9.10.19,0
56654,1153,357,1,605.96,0.32265,350,9,955.96,33017,33972.96,9,9.10.17,9.26.12,0
56654,1154,357,2,721.96,0.435,350,9,1071.96,33972.96,35044.92,9,9.26.12,9.44.04,0
56654,1155,357,3,819.96,0.45915,0,9,819.96,35044.92,35864.88,9,9.44.04,9.57.44,0
56654,1156,357,4,658.96,0.4253,420,9,1078.96,35864.88,36943.84,10,9.57.44,10.15.43,0
56654,1157,357,5,658.96,0.4254,420,10,1078.96,36943.84,38022.8,10,10.15.43,10.33.42,0
56654,1158,357,6,667.96,0.66295,0,10,667.96,38022.8,38690.76,10,10.33.42,10.44.50,0
56654,1159,357,7,649.96,0.6016,0,10,649.96,38690.76,39340.72,10,10.44.50,10.55.40,0
56654,1160,357,8,539.96,0.51025,147,10,686.96,39340.72,40027.68,11,10.55.40,11.07.07,0
56654,1161,357,9,692.96,0.5138,147,11,839.96,40027.68,40867.64,11,11.07.07,11.21.07,0
56655,37768,12111,1,888,0.7284,546,11,1434,40864,42298,11,11.21.04,11.44.58,0
56655,37769,12111,2,963,0.73395,420,11,1383,42298,43681,12,11.44.58,12.08.01,0
56655,37770,12111,3,958,0.7056,420,12,1378,43681,45059,12,12.08.01,12.30.59,0
56655,37771,12111,4,912,0.86045,0,12,912,45059,45971,12,12.30.59,12.46.11,0
56655,37772,12111,5,948,0.83475,0,12,948,45971,46919,13,12.46.11,13.01.59,0
56655,37773,12111,6,835,1.4956,0,13,835,46919,47754,13,13.01.59,13.15.54,0
56655,37774,12111,7,379,0.71895,420,13,799,47754,48553,13,13.15.54,13.29.13,0
56655,37775,12111,8,482,0.6596,420,13,902,48553,49455,13,13.29.13,13.44.15,0
56655,37776,12111,9,462,0.80515,0,13,462,49455,49917,13,13.44.15,13.51.57,0
56655,37777,12111,10,689,1.1603,0,13,689,49917,50606,14,13.51.57,14.03.26,0
56655,37778,12111,11,524,0.9892,189,14,713,50606,51319,14,14.03.26,14.15.19,0
56655,37779,12111,12,514,1.0001,189,14,703,51319,52022,14,14.15.19,14.27.02,0
56656,22768,6718,1,704.08,1.044,231,14,935.08,52021,52956.08,14,14.27.01,14.42.36,0
56656,22769,6718,2,712.36,1.0772,231,14,943.36,52956.08,53899.44,14,14.42.36,14.58.19,0
56656,22770,6718,3,761.68,1.0506,0,14,761.68,53899.44,54661.12,15,14.58.19,15.11.01,0
56656,22771,6718,4,679.2,0.78735,420,15,1099.2,54661.12,55760.32,15,15.11.01,15.29.20,0
56656,22772,6718,5,762,1.0397,420,15,1182,55760.32,56942.32,15,15.29.20,15.49.02,0
56656,22773,6718,6,747.68,0.84365,0,15,747.68,56942.32,57690,16,15.49.02,16.01.30,0
56656,22774,6718,7,664.76,0.8713,0,16,664.76,57690,58354.76,16,16.01.30,16.12.34,0
56656,22775,6718,8,630.24,0.63985,420,16,1050.24,58354.76,59405,16,16.12.34,16.30.05,0
56656,22776,6718,9,715.96,0.69465,0,16,715.96,59405,60120.96,16,16.30.05,16.42.00,0
56656,22777,6718,10,589.56,0.59025,420,16,1009.56,60120.96,61130.52,16,16.42.00,16.58.50,0
56656,22778,6718,11,658.52,0.64985,175,16,833.52,61130.52,61964.04,17,16.58.50,17.12.44,0
56656,22779,6718,12,606.68,0.5059,175,17,781.68,61964.04,62745.72,17,17.12.44,17.25.45,0
56657,30166,9557,1,1251.96,0.8218,490,17,1741.96,62759,64500.96,17,17.25.59,17.55.00,0
56657,30167,9557,2,1325.84,0.7667,420,17,1745.84,64500.96,66246.8,18,17.55.00,18.24.06,0
56657,30168,9557,3,1256.68,0.71275,420,18,1676.68,66246.8,67923.48,18,18.24.06,18.52.03,0
56657,30169,9557,4,1400.6,0.61055,420,18,1820.6,67923.48,69744.08,19,18.52.03,19.22.24,0
56657,30170,9557,1,1232.64,0.5931,420,19,1652.64,69744.08,71396.72,19,19.22.24,19.49.56,0
56657,30171,9557,2,1320.76,0.67255,420,19,1740.76,71396.72,73137.48,20,19.49.56,20.18.57,0
56657,30172,9557,3,1073.2,0.85005,420,20,1073.2,73137.48,74210.68,20,20.18.57,20.36.50,0
56657,30173,9557,4,983.8,0.8218,0,20,1403.8,74210.68,75614.48,21,20.36.50,21.00.14,0
56658,40198,12683,1,984,1.24245,0,21,984,75600,76584,21,21.00.00,21.16.24,0
56658,40199,12683,2,896,1.1807,420,21,1316,76584,77900,21,21.16.24,21.38.20,0
56658,40200,12683,3,769,1.0544,420,21,1189,77900,79089,21,21.38.20,21.58.09,0
56658,40201,12683,4,652,1.32275,420,21,1072,79089,80161,22,21.58.09,22.16.01,0
56658,40202,12683,5,672,1.3734,0,22,672,80161,80833,22,22.16.01,22.27.13,0
56658,40203,12683,6,561,1.36785,0,22,561,80833,81394,22,22.27.13,22.36.34,0
56658,40204,12683,7,603,1.33185,420,22,1023,81394,82417,22,22.36.34,22.53.37,0
56658,40205,12683,8,585,1.27375,140,22,725,82417,83142,23,22.53.37,23.05.42,0
56658,40206,12683,9,739,1.18445,140,23,879,83142,84021,23,23.05.42,23.20.21,0
56659,33790,10902,1,1059.8,0.8395,560,23,1619.8,84052,85671.8,23,23.20.52,23.47.51,0
56659,33791,10902,2,969.08,0.75415,0,23,969.08,85671.8,86640.88,24,23.47.51,0.04.00,0
56659,33792,10902,3,1143.72,0.4418,420,24,1563.72,86640.88,88204.6,24,0.04.00,0.30.04,0
56659,33793,10902,1,1012.12,0.4765,420,24,1432.12,88204.6,89636.72,24,0.30.04,0.53.56,0
56659,33794,10902,2,1050.64,0.4765,259,24,1309.64,89636.72,90946.36,25,0.53.56,1.15.46,0
56659,33795,10902,3,1035.6,0.4765,259,25,1294.6,90946.36,92240.96,25,1.15.46,1.37.20,0
56661,12352,3664,1,666.76,0.07595,406,6,1072.76,23462,24534.76,6,6.31.02,6.48.54,0
56661,12353,3664,2,971.6,0.0631,420,6,1391.6,24534.76,25926.36,7,6.48.54,7.12.06,0
56661,12354,3664,3,724.64,0.0698,420,7,1144.64,25926.36,27071,7,7.12.06,7.31.10,0
56661,12355,3664,4,721.92,0.1225,0,7,721.92,27071,27792.92,7,7.31.10,7.43.12,0
56661,12356,3664,5,821.28,0.1205,0,7,821.28,27792.92,28614.2,7,7.43.12,7.56.54,0
56661,12357,3664,6,818.72,0.1337,420,7,1238.72,28614.2,29852.92,8,7.56.54,8.17.32,0
56661,12358,3664,7,706.48,0.1368,420,8,1126.48,29852.92,30979.4,8,8.17.32,8.36.19,0
56661,12359,3664,8,884.56,0.2748,0,8,884.56,30979.4,31863.96,8,8.36.19,8.51.03,0
56661,12360,3664,9,755.76,0.25255,217,8,972.76,31863.96,32836.72,9,8.51.03,9.07.16,0
56661,12361,3664,10,676,0.2222,217,9,893,32836.72,33729.72,9,9.07.16,9.22.09,0
56661,12362,3664,11,557,0.31755,0,9,557,33729.72,34286.72,9,9.22.09,9.31.26,0
56662,42874,13355,1,883,0.4587,406,9,1289,34262,35551,9,9.31.02,9.52.31,0
56662,42875,13355,2,710,0.45005,420,9,1130,35551,36681,10,9.52.31,10.11.21,0
56662,42876,13355,3,569,0.3574,420,10,989,36681,37670,10,10.11.21,10.27.50,0
56662,42877,13355,4,619,0.47645,0,10,619,37670,38289,10,10.27.50,10.38.09,0
56662,42878,13355,5,675,0.60435,0,10,675,38289,38964,10,10.38.09,10.49.24,0
56662,42879,13355,6,696,0.5106,343,10,1039,38964,40003,11,10.49.24,11.06.43,0
56662,42880,13355,7,597,0.51285,343,11,940,40003,40943,11,11.06.43,11.22.23,0
56662,42881,13355,8,572,0.53475,0,11,572,40943,41515,11,11.22.23,11.31.55,0
56662,42882,13355,9,545,0.57735,0,11,545,41515,42060,11,11.31.55,11.41.00,0
56662,42883,13355,10,477,0.5198,0,11,477,42060,42537,11,11.41.00,11.48.57,0
56663,14482,4289,1,895.12,0.7525,420,11,1315.12,42557,43872.12,12,11.49.17,12.11.12,0
56663,14483,4289,2,850.64,0.871,0,12,850.64,43872.12,44722.76,12,12.11.12,12.25.22,0
56663,14484,4289,3,898,0.7741,420,12,1318,44722.76,46040.76,12,12.25.22,12.47.20,0
56663,14485,4289,4,916.48,0.91155,420,12,1336.48,46040.76,47377.24,13,12.47.20,13.09.37,0
56663,14486,4289,5,1018.2,0.9291,420,13,1438.2,47377.24,48815.44,13,13.09.37,13.33.35,0
56663,14487,4289,6,804.32,1.07465,0,13,804.32,48815.44,49619.76,13,13.33.35,13.46.59,0
